Season,elo_diff_cuted,diff_with_avg_a_m_cuted,diff_with_avg_h_m_cuted,diff_with_avg_a_d_cuted,diff_with_avg_h_d_cuted,diff_with_avg_a_f_cuted,diff_with_avg_h_f_cuted,diff_with_avg_a_g_cuted,diff_with_avg_h_g_cuted,FTR,FTAG,AS,AST,bkm_prediction,B365H,B365A,Elo_Home,Elo_Away,elo_diff,sum_win_last_5_Home,sum_win_last_3_Home,sum_lose_last_3_Home,tackles_h_f,dispossesed_h_m,pen_miss_h_m,pen_won_a_d,passes_a_d,passes_acc_a_d,keyPasses_a_d,score_pos_a_d,diff_with_avg_a_d,passes_acc_a_g,shots_on_goal_a_f,total_crosses_a_f,acc_crosses_a_f,passes_a_f,passes_acc_a_f,score_pos_a_f,score_pos_avg_grouped_date_h_or_a_and_pos_a_f,diff_with_avg_a_f,total_crosses_a_m,big_chance_created_a_m,passes_a_m,passes_acc_a_m,score_pos_a_m,diff_with_avg_a_m,HomeTeam_Ajaccio,HomeTeam_Ajaccio GFCO,HomeTeam_Amiens,HomeTeam_Angers,HomeTeam_Bastia,HomeTeam_Bordeaux,HomeTeam_Brest,HomeTeam_Caen,HomeTeam_Clermont,HomeTeam_Dijon,HomeTeam_Guingamp,HomeTeam_Le Havre,HomeTeam_Lens,HomeTeam_Lille,HomeTeam_Lorient,HomeTeam_Lyon,HomeTeam_Marseille,HomeTeam_Metz,HomeTeam_Monaco,HomeTeam_Montpellier,HomeTeam_Nancy,HomeTeam_Nantes,HomeTeam_Nice,HomeTeam_Nimes,HomeTeam_Paris SG,HomeTeam_Reims,HomeTeam_Rennes,HomeTeam_St Etienne,HomeTeam_Strasbourg,HomeTeam_Toulouse,HomeTeam_Troyes,AwayTeam_Ajaccio,AwayTeam_Ajaccio GFCO,AwayTeam_Amiens,AwayTeam_Angers,AwayTeam_Bastia,AwayTeam_Bordeaux,AwayTeam_Brest,AwayTeam_Caen,AwayTeam_Clermont,AwayTeam_Dijon,AwayTeam_Guingamp,AwayTeam_Le Havre,AwayTeam_Lens,AwayTeam_Lille,AwayTeam_Lorient,AwayTeam_Lyon,AwayTeam_Marseille,AwayTeam_Metz,AwayTeam_Monaco,AwayTeam_Montpellier,AwayTeam_Nancy,AwayTeam_Nantes,AwayTeam_Nice,AwayTeam_Nimes,AwayTeam_Paris SG,AwayTeam_Reims,AwayTeam_Rennes,AwayTeam_St Etienne,AwayTeam_Strasbourg,AwayTeam_Toulouse,AwayTeam_Troyes
6,13,4,4,8,1,3,3,2,6,0,1.3333333333333333,11.333333333333334,3.333333333333333,1,1.9,3.8,1613.01757812,1528.21191406,84.80566406000003,2.0,1.0,1.0,1.6666666666666667,3.0,0.0,0.0,228.3333333333333,202.0,3.0,24.96666666666667,3.199444444444444,18.0,2.0,3.0,0.0,47.0,39.66666666666667,2.24,2.639074074074074,-0.3990740740740744,5.0,0.0,130.33333333333334,110.33333333333331,23.933333333333326,-6.557499999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,10,5,7,4,10,2,5,9,9,1,0.6666666666666666,9.333333333333334,3.0,1,1.4,8.5,1735.77478027,1516.30688477,219.46789550000017,2.0,2.0,1.0,1.0,6.333333333333333,0.0,0.0,142.0,116.0,1.3333333333333333,16.05,-3.807962962962964,23.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,32.0,24.0,1.6533333333333335,2.418333333333333,-0.7649999999999997,5.333333333333333,1.3333333333333333,155.0,122.0,27.21666666666667,-2.6056481481481484,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6,14,4,6,4,9,5,3,4,4,1,1.6666666666666667,12.333333333333334,4.0,1,1.53,6.5,1675.97937012,1542.70068359,133.2786865300002,1.0,1.0,1.0,0.6666666666666666,5.333333333333333,0.0,0.0,149.0,122.66666666666669,2.0,16.95,-2.9079629629629644,15.0,4.333333333333333,8.0,2.0,50.0,37.66666666666667,2.9333333333333336,2.418333333333333,0.5150000000000005,5.0,0.3333333333333333,129.0,104.66666666666669,23.683333333333334,-6.138981481481484,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6,14,3,5,2,8,3,3,5,3,1,0.6666666666666666,8.333333333333334,4.0,1,1.66,5.25,1710.26904297,1587.29626465,122.97277832000007,1.0,1.0,2.0,1.0,5.333333333333333,0.0,0.0,125.33333333333331,97.0,1.0,13.95,-5.818518518518521,13.0,1.3333333333333333,9.0,2.333333333333333,50.0,32.0,2.0933333333333333,2.558333333333333,-0.4649999999999997,8.333333333333334,0.6666666666666666,122.33333333333331,94.0,21.21666666666667,-7.539351851851851,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6,7,12,4,13,4,6,9,7,5,2,3.333333333333333,17.333333333333332,8.0,2,11.0,1.22,1520.97998047,1896.46191406,-375.4819335899999,0.0,0.0,2.0,3.333333333333333,4.0,0.0,0.0,306.3333333333333,285.6666666666667,3.0,32.983333333333334,11.469285714285713,15.333333333333336,2.0,6.333333333333333,2.0,88.33333333333333,72.0,3.64,2.346984126984127,1.2930158730158734,1.3333333333333333,0.6666666666666666,306.6666666666667,281.6666666666667,59.21666666666666,27.720476190476187,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6,13,3,3,4,6,4,9,7,7,2,0.6666666666666666,12.333333333333334,4.0,1,1.95,3.75,1609.46911621,1569.0690918,40.400024410000015,3.0,2.0,0.0,2.0,3.0,0.0,0.0,145.66666666666666,121.0,2.0,17.150000000000002,-3.83351851851852,13.333333333333334,3.0,1.0,0.0,49.0,41.333333333333336,2.6133333333333337,2.521333333333333,0.0920000000000002,10.666666666666666,0.6666666666666666,116.66666666666669,96.0,21.383333333333336,-9.276851851851854,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6,2,5,1,9,9,3,6,6,9,2,2.0,12.0,5.0,2,2.8,2.62,1578.97570801,1714.78735352,-135.81164550999983,3.0,2.0,1.0,2.333333333333333,3.6666666666666665,0.0,0.0,246.3333333333333,212.3333333333333,1.0,26.266666666666666,4.433703703703702,15.0,2.333333333333333,0.3333333333333333,0.0,55.333333333333336,47.0,2.573333333333333,2.853333333333333,-0.2799999999999999,6.666666666666667,1.3333333333333333,186.66666666666663,148.99999999999997,32.6,-0.2848148148148179,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,1,4,4,9,5,5,5,5,8,2,1.3333333333333333,15.333333333333334,4.666666666666667,2,3.3,2.25,1536.86047363,1627.04162598,-90.18115235000003,0.0,0.0,3.0,3.333333333333333,4.666666666666667,0.0,0.0,230.3333333333333,197.66666666666663,2.333333333333333,25.71666666666667,5.483068783068782,10.666666666666666,3.0,7.333333333333333,1.3333333333333333,60.333333333333336,45.66666666666666,3.053333333333333,2.513650793650793,0.5396825396825399,3.333333333333333,0.3333333333333333,133.66666666666666,110.66666666666669,24.566666666666663,-5.771693121693129,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6,11,6,11,3,7,1,6,6,3,1,0.3333333333333333,8.666666666666666,3.333333333333333,1,1.18,12.0,1898.04003906,1609.80700684,288.23303222000004,5.0,3.0,0.0,0.6666666666666666,6.333333333333333,0.0,0.0,158.33333333333334,129.33333333333334,0.3333333333333333,16.933333333333334,-4.629126984126985,22.0,1.0,2.6666666666666665,0.6666666666666666,24.33333333333333,15.666666666666671,1.12,2.545079365079365,-1.4250793650793652,12.0,0.0,208.3333333333333,168.66666666666666,36.866666666666674,3.900634920634917,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,9,5,8,7,11,3,3,9,8,0,1.6666666666666667,10.666666666666666,4.333333333333333,1,1.33,8.5,1739.56420898,1562.62084961,176.94335937000005,3.0,2.0,1.0,1.0,7.666666666666667,0.0,0.0,198.3333333333333,168.66666666666663,0.0,22.51666666666667,1.899206349206348,10.666666666666666,2.0,0.6666666666666666,0.0,42.333333333333336,32.666666666666664,2.053333333333333,2.4834126984126987,-0.430079365079365,6.666666666666667,0.6666666666666666,168.0,142.33333333333331,31.183333333333337,-0.7335317460317418,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,8,7,5,6,1,3,3,11,4,0,1.0,12.333333333333334,4.0,2,2.75,2.7,1512.51745605,1562.78369141,-50.26623536000011,1.0,1.0,1.0,2.6666666666666665,4.666666666666667,0.0,0.0,188.66666666666663,165.0,0.6666666666666666,20.8,-0.1835185185185193,16.666666666666668,0.6666666666666666,4.0,1.3333333333333333,50.66666666666666,35.666666666666664,2.013333333333334,2.521333333333333,-0.5079999999999997,6.0,0.6666666666666666,193.3333333333333,164.66666666666666,35.73333333333334,5.073148148148146,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,2,6,11,8,7,4,1,4,4,2,2.0,14.333333333333334,5.0,2,3.8,2.0,1527.7578125,1681.81958008,-154.06176757999992,0.0,0.0,2.0,1.0,5.666666666666667,0.0,0.0,231.0,194.0,0.3333333333333333,24.33333333333333,2.8603174603174586,19.33333333333333,2.0,2.333333333333333,0.6666666666666666,69.0,52.333333333333336,2.9200000000000004,2.6850793650793654,0.2349206349206351,10.333333333333334,1.6666666666666667,202.0,162.33333333333331,36.28333333333333,4.383597883597882,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,3,3,5,2,2,2,4,3,4,1,1.0,13.0,4.333333333333333,1,2.55,2.9,1582.7779541,1586.21569824,-3.4377441399999498,1.0,1.0,1.0,1.0,5.0,0.0,0.0,101.0,72.66666666666669,0.3333333333333333,13.85,-5.881746031746033,6.666666666666667,0.3333333333333333,1.6666666666666667,1.0,28.33333333333333,20.000000000000004,1.3199999999999996,2.0275396825396825,-0.7075396825396826,8.666666666666666,0.6666666666666666,129.0,96.33333333333331,22.53333333333333,-8.27400793650794,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6,1,4,3,8,5,2,3,6,6,0,1.0,8.333333333333334,2.6666666666666665,2,3.4,2.15,1531.42260742,1624.62792969,-93.2053222699999,1.0,1.0,1.0,1.0,5.666666666666667,0.0,0.0,220.66666666666663,195.66666666666663,1.0,24.450000000000003,2.887539682539684,18.0,1.0,1.3333333333333333,0.6666666666666666,38.333333333333336,31.000000000000004,1.76,2.5450793650793653,-0.7850793650793649,12.0,0.6666666666666666,152.0,123.66666666666669,27.2,-5.766031746031749,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,13,3,9,2,9,5,8,3,7,2,1.6666666666666667,15.333333333333334,5.333333333333333,1,1.72,5.0,1665.86682129,1599.56237793,66.30444336000005,3.0,2.0,0.0,1.3333333333333333,4.0,0.0,0.0,119.66666666666669,100.66666666666669,0.6666666666666666,14.083333333333334,-6.630185185185186,15.666666666666666,3.0,5.0,1.0,62.333333333333336,46.333333333333336,3.106666666666666,2.62,0.4866666666666668,11.333333333333334,1.6666666666666667,120.0,99.33333333333331,22.416666666666668,-7.38851851851852,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,3,5,3,5,4,6,2,5,5,2,1.6666666666666667,12.0,4.0,1,2.0,3.75,1515.02905273,1519.40185547,-4.372802739999997,0.0,0.0,1.0,0.6666666666666666,4.333333333333333,0.0,0.0,175.0,142.3333333333333,1.0,19.383333333333336,-1.777010582010582,11.666666666666666,2.333333333333333,7.666666666666667,2.333333333333333,82.0,65.33333333333333,3.5333333333333337,2.6314285714285712,0.901904761904762,8.333333333333334,0.3333333333333333,174.0,141.66666666666663,31.633333333333336,0.5889947089947078,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6,3,3,4,2,7,4,9,2,6,1,2.6666666666666665,11.333333333333334,4.333333333333333,1,1.72,5.0,1617.17443848,1600.2265625,16.947875979999935,3.0,2.0,1.0,1.6666666666666667,2.6666666666666665,0.0,0.0,125.0,97.33333333333331,2.0,13.516666666666666,-5.861375661375663,13.666666666666666,2.0,10.666666666666666,3.0,51.333333333333336,35.0,2.333333333333333,2.311984126984127,0.0213492063492065,8.333333333333334,0.6666666666666666,126.33333333333331,98.66666666666669,22.55,-7.805489417989418,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6,3,4,6,7,2,4,3,8,6,0,1.3333333333333333,10.333333333333334,4.333333333333333,1,2.4,2.8,1614.26281738,1580.52197266,33.740844719999814,1.0,0.0,1.0,1.0,3.0,0.0,0.0,185.66666666666663,158.0,3.333333333333333,21.066666666666663,0.833068783068781,12.666666666666666,2.333333333333333,1.0,0.0,51.0,44.66666666666666,2.6133333333333333,2.5136507936507937,0.0996825396825397,9.666666666666666,0.6666666666666666,138.33333333333334,114.33333333333336,25.05,-5.288359788359792,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6,14,4,3,9,7,3,4,7,4,1,2.0,10.0,3.0,1,1.55,5.5,1645.4309082,1513.28796387,132.14294432999986,3.0,1.0,1.0,1.0,2.333333333333333,0.0,0.0,238.66666666666663,201.66666666666663,2.333333333333333,25.75,4.667460317460317,18.0,2.0,5.666666666666667,1.0,49.333333333333336,33.666666666666664,2.2533333333333334,2.438730158730159,-0.1853968253968256,7.666666666666667,0.3333333333333333,157.66666666666666,130.66666666666666,28.649999999999995,-4.849206349206352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,13,7,3,6,6,8,3,4,6,1,0.6666666666666666,5.333333333333333,2.0,1,2.45,3.0,1722.32299805,1657.33703613,64.98596192000014,3.0,2.0,1.0,1.3333333333333333,5.0,0.0,0.0,202.0,179.0,1.6666666666666667,22.05,-0.0956349206349228,22.666666666666668,3.6666666666666665,11.0,2.333333333333333,109.0,92.33333333333331,5.106666666666667,2.9069841269841272,2.19968253968254,4.666666666666667,0.3333333333333333,222.3333333333333,196.0,42.45000000000001,8.70978835978836,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,13,8,2,4,2,2,4,10,3,0,0.0,8.666666666666666,3.0,1,2.4,2.8,1574.99353027,1527.80969238,47.18383789000018,2.0,1.0,0.0,1.6666666666666667,5.0,0.0,0.0,145.0,120.0,3.5,16.875,-2.6726190476190474,19.0,0.5,0.5,0.0,23.5,18.5,1.14,2.247976190476191,-1.1079761904761904,11.5,0.0,226.0,192.0,41.3,9.813988095238091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,9,4,6,7,9,5,4,3,4,1,0.6666666666666666,6.666666666666667,1.3333333333333333,1,1.36,8.0,1699.93493652,1540.14794922,159.78698729999996,3.0,2.0,0.0,1.0,5.0,0.0,0.0,193.0,168.3333333333333,2.333333333333333,21.75,1.489920634920633,18.33333333333333,3.0,6.0,0.6666666666666666,57.66666666666666,45.66666666666666,2.813333333333334,2.331984126984127,0.4813492063492061,5.0,0.0,140.0,115.0,25.433333333333334,-6.310674603174603,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,4,8,5,9,5,3,6,10,10,0,2.333333333333333,16.0,7.0,2,4.33,1.75,1532.43933105,1744.40588379,-211.96655274,0.0,0.0,3.0,2.6666666666666665,5.0,0.0,0.0,213.3333333333333,188.66666666666663,2.333333333333333,24.3,4.039920634920633,29.33333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,36.0,27.666666666666668,1.72,2.331984126984127,-0.611984126984127,3.6666666666666665,0.6666666666666666,228.66666666666663,191.66666666666663,42.73333333333334,10.989325396825398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,13,4,3,2,2,4,2,7,5,1,0.0,10.333333333333334,1.6666666666666667,1,1.75,5.0,1582.73522949,1520.02441406,62.71081542999991,2.0,2.0,1.0,1.3333333333333333,3.333333333333333,0.0,0.0,111.66666666666669,84.00000000000001,0.6666666666666666,12.566666666666668,-6.811375661375664,17.0,2.6666666666666665,2.0,0.3333333333333333,46.333333333333336,36.333333333333336,2.4800000000000004,2.3119841269841266,0.1680158730158734,6.333333333333333,1.6666666666666667,151.66666666666666,119.33333333333331,27.250000000000004,-3.10548941798942,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6,5,13,4,13,9,7,6,4,4,1,1.6666666666666667,12.0,4.0,2,5.5,1.55,1637.16491699,1920.38476562,-283.2198486300001,1.0,1.0,1.0,3.6666666666666665,3.6666666666666665,0.0,0.0,312.6666666666667,287.6666666666667,2.6666666666666665,32.483333333333334,10.920873015873015,16.666666666666668,2.0,5.333333333333333,1.3333333333333333,96.0,79.0,3.92,2.5450793650793653,1.374920634920635,3.6666666666666665,1.0,328.6666666666667,298.6666666666667,62.79999999999999,29.833968253968248,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6,13,4,7,3,6,4,9,3,3,1,0.6666666666666666,7.0,3.333333333333333,1,1.95,4.2,1569.24487305,1535.11096191,34.13391114000001,1.0,0.0,1.0,4.333333333333333,1.3333333333333333,0.0,0.0,118.0,91.66666666666664,0.6666666666666666,15.0,-5.52089947089947,11.333333333333334,1.6666666666666667,5.333333333333333,1.6666666666666667,67.66666666666667,51.66666666666666,2.8800000000000003,2.6929100529100527,0.187089947089947,9.666666666666666,0.0,132.66666666666666,104.66666666666664,24.56666666666668,-4.518783068783072,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6,4,4,9,9,7,3,2,8,3,1,1.6666666666666667,10.333333333333334,5.0,2,3.3,2.25,1530.06103516,1730.25805664,-200.19702147999988,0.0,0.0,2.0,0.6666666666666666,5.666666666666667,0.0,0.0,226.3333333333333,196.0,1.6666666666666667,25.48333333333333,4.130291005291006,16.333333333333332,2.6666666666666665,0.6666666666666666,0.3333333333333333,50.0,40.333333333333336,2.453333333333333,2.746984126984127,-0.2936507936507936,8.333333333333334,1.3333333333333333,163.66666666666666,133.66666666666663,29.25,-4.167989417989421,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,3,5,7,8,11,3,2,4,8,1,1.0,12.0,4.333333333333333,1,2.15,3.25,1739.65344238,1706.13696289,33.51647948999994,2.0,1.0,0.0,0.6666666666666666,6.333333333333333,0.0,0.0,227.0,190.3333333333333,0.6666666666666666,24.08333333333333,3.16031746031746,18.0,1.6666666666666667,2.0,0.6666666666666666,47.0,34.66666666666667,2.066666666666667,2.6065608465608467,-0.5398941798941796,5.0,1.3333333333333333,167.33333333333334,133.99999999999997,29.88333333333333,-1.1238095238095234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,1,5,4,6,4,1,6,5,3,2,1.6666666666666667,8.666666666666666,3.6666666666666665,2,4.33,1.83,1528.6776123,1656.93212891,-128.2545166100001,1.0,1.0,2.0,2.6666666666666665,5.0,0.0,0.0,177.66666666666666,154.66666666666666,2.0,20.8,-0.1230158730158722,16.0,2.0,1.0,0.6666666666666666,28.666666666666668,21.66666666666667,1.4800000000000002,2.6065608465608467,-1.1265608465608463,9.333333333333334,0.3333333333333333,160.0,130.66666666666666,28.91666666666666,-2.0904761904761955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,1,3,4,5,5,3,2,5,5,0,1.0,9.333333333333334,3.333333333333333,1,2.3,3.3,1509.15100098,1590.50744629,-81.35644531000003,0.0,0.0,3.0,0.6666666666666666,5.666666666666667,0.0,0.0,172.66666666666666,140.0,1.3333333333333333,18.15,-1.5335978835978843,16.666666666666668,1.6666666666666667,4.0,1.0,43.333333333333336,32.0,1.9866666666666664,2.4351322751322755,-0.4484656084656083,6.0,0.3333333333333333,120.66666666666669,94.66666666666669,21.61666666666667,-7.829100529100532,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6,13,4,1,4,8,3,5,4,9,1,0.6666666666666666,7.666666666666667,2.0,1,2.05,3.6,1582.35876465,1537.19177246,45.16699218999997,2.0,1.0,1.0,1.3333333333333333,4.666666666666667,0.0,0.0,134.66666666666666,113.0,1.3333333333333333,16.26666666666667,-3.1113756613756625,16.333333333333332,2.333333333333333,5.666666666666667,2.0,36.0,30.66666666666667,2.16,2.311984126984127,-0.1519841269841267,8.0,0.3333333333333333,140.66666666666666,111.33333333333331,25.98333333333333,-4.37215608465609,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6,2,4,4,8,2,5,4,6,6,1,2.0,14.0,5.0,2,4.33,1.85,1512.01379395,1649.56799316,-137.55419920999998,1.0,0.0,2.0,4.0,4.0,0.0,0.0,211.66666666666663,178.33333333333334,2.0,22.916666666666668,3.0735449735449727,11.0,3.0,9.0,1.3333333333333333,63.66666666666666,47.0,3.0933333333333337,2.267301587301587,0.8260317460317461,3.333333333333333,1.3333333333333333,139.33333333333334,112.66666666666669,25.61666666666666,-6.32116402116403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6,8,4,2,4,3,3,4,5,10,0,0.0,9.0,1.6666666666666667,2,2.8,2.55,1533.94592285,1590.74584961,-56.79992676000006,1.0,0.0,1.0,1.6666666666666667,4.333333333333333,0.0,0.0,129.33333333333334,100.0,0.0,15.533333333333331,-4.087301587301588,10.666666666666666,1.0,5.666666666666667,1.6666666666666667,41.66666666666666,32.666666666666664,2.1733333333333333,2.393465608465608,-0.220132275132275,7.666666666666667,0.6666666666666666,141.66666666666666,111.0,25.48333333333333,-4.301785714285718,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
