Div,Date,HomeTeam,AwayTeam,FTR,HTR,Season,FTHG,HTHG,HS,HST,HF,HC,HY,HR,FTAG,HTAG,AS,AST,AF,AC,AY,AR,bkm_prediction,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA,Country_Home,Elo_Home,Country_Away,Elo_Away,elo_diff,elo_diff_cuted
F1,2017-04-09,St Etienne,Nantes,D,A,2016_2017,2.0,0.6666666666666666,12.0,4.333333333333333,12.333333333333334,4.333333333333333,0.0,0.0,1.6666666666666667,0.3333333333333333,12.333333333333334,4.333333333333333,14.0,6.333333333333333,2.0,0.0,1,2.05,3.2,4.0,2.05,3.3,3.8,2.0,3.2,3.75,2.07,3.27,4.24,2.1,3.0,4.0,2.1,3.2,4.0,2.14,3.18,4.18,FRA,1661.88525391,FRA,1586.33581543,75.54943848000016,]34 to 90]
F1,2017-04-23,St Etienne,Rennes,D,D,2016_2017,1.0,0.0,12.0,4.0,12.0,5.666666666666667,1.0,0.0,0.3333333333333333,0.0,14.333333333333334,5.333333333333333,16.333333333333332,5.666666666666667,2.0,0.0,1,2.1,3.1,4.0,2.05,3.25,4.0,2.0,3.2,3.75,2.11,3.24,4.12,2.05,3.1,4.0,2.05,3.2,4.2,2.13,3.18,4.23,FRA,1652.19970703,FRA,1603.25195312,48.94775390999985,]34 to 90]
F1,2017-05-05,St Etienne,Bordeaux,D,D,2016_2017,1.3333333333333333,0.3333333333333333,10.666666666666666,4.333333333333333,12.333333333333334,6.0,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,14.333333333333334,3.333333333333333,13.333333333333334,5.333333333333333,1.6666666666666667,0.0,1,2.7,3.1,2.8,2.65,3.1,2.85,2.6,3.2,2.6,2.71,3.18,2.96,2.62,3.1,2.8,2.7,3.13,2.88,2.68,3.2,2.99,FRA,1652.19567871,FRA,1664.08691406,-11.891235349999988,]-22 to 34]
F1,2017-05-14,St Etienne,Paris SG,A,A,2016_2017,1.3333333333333333,0.6666666666666666,11.0,3.6666666666666665,12.333333333333334,7.0,1.6666666666666667,0.0,2.0,1.0,14.666666666666666,4.333333333333333,12.666666666666666,5.666666666666667,1.6666666666666667,0.6666666666666666,2,9.0,5.0,1.33,9.25,5.0,1.35,7.9,4.7,1.35,8.85,5.26,1.38,9.0,4.5,1.36,9.0,5.2,1.36,8.23,5.07,1.43,FRA,1651.33862305,FRA,1875.31091309,-223.97229003999996,]-247 to -190]
F1,2017-08-05,St Etienne,Nice,H,H,2017_2018,1.0,0.6666666666666666,10.333333333333334,3.0,11.333333333333334,6.0,1.0,0.0,1.6666666666666667,0.3333333333333333,15.0,5.0,10.0,4.0,2.333333333333333,0.0,1,2.2,3.2,3.5,2.25,3.2,3.4,2.3,3.1,3.1,2.28,3.17,3.69,2.3,3.2,3.2,2.25,3.2,3.5,2.46,3.23,3.29,FRA,1623.64221191,FRA,1728.52685547,-104.88464356000009,]-134 to -78]
F1,2017-08-19,St Etienne,Amiens,H,H,2017_2018,1.0,0.6666666666666666,10.666666666666666,3.333333333333333,11.333333333333334,4.666666666666667,1.3333333333333333,0.0,0.0,0.0,7.0,1.0,12.0,3.0,1.0,0.0,1,1.53,4.0,7.0,1.5,3.9,7.75,1.5,3.9,6.3,1.57,4.01,7.16,1.57,3.6,7.0,1.55,4.0,7.0,1.62,3.76,7.36,FRA,1637.81335449,FRA,1456.11437988,181.69897461000005,]146 to 202]
F1,2017-09-10,St Etienne,Angers,D,D,2017_2018,1.3333333333333333,1.0,10.0,3.333333333333333,10.333333333333334,3.333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.6666666666666666,12.333333333333334,5.333333333333333,10.333333333333334,3.6666666666666665,1.6666666666666667,0.0,1,2.15,3.2,3.75,2.15,3.1,3.8,2.0,3.2,3.75,2.15,3.17,4.08,2.15,3.2,3.6,2.15,3.13,3.9,2.12,3.19,4.27,FRA,1638.39099121,FRA,1589.74328613,48.64770508000015,]34 to 90]
F1,2017-09-24,St Etienne,Rennes,D,D,2017_2018,1.6666666666666667,1.3333333333333333,9.666666666666666,4.0,10.333333333333334,2.0,2.333333333333333,0.3333333333333333,2.0,1.0,15.666666666666666,3.6666666666666665,14.666666666666666,4.333333333333333,1.3333333333333333,0.3333333333333333,1,2.05,3.2,4.0,2.05,3.25,3.9,2.0,3.2,3.75,2.16,3.36,3.79,2.1,3.1,3.8,2.1,3.3,3.8,2.42,3.18,3.41,FRA,1648.50048828,FRA,1596.45275879,52.04772948999994,]34 to 90]
F1,2017-10-14,St Etienne,Metz,H,A,2017_2018,2.0,1.3333333333333333,10.0,4.333333333333333,10.333333333333334,4.333333333333333,2.6666666666666665,0.6666666666666666,0.3333333333333333,0.0,9.333333333333334,2.6666666666666665,13.0,4.0,3.0,0.3333333333333333,1,1.53,4.0,7.0,1.5,4.33,6.75,1.5,3.9,6.3,1.58,4.06,6.81,1.5,4.0,7.0,1.53,4.1,7.0,1.67,3.97,5.94,FRA,1629.21008301,FRA,1496.27661133,132.93347168000014,]90 to 146]
F1,2017-10-20,St Etienne,Montpellier,A,A,2017_2018,2.0,0.6666666666666666,12.333333333333334,4.333333333333333,10.0,7.333333333333333,2.6666666666666665,0.6666666666666666,1.0,0.3333333333333333,11.666666666666666,2.6666666666666665,12.0,4.666666666666667,2.0,0.0,1,2.14,3.25,3.6,2.2,3.1,3.7,2.2,3.1,3.3,2.22,3.18,3.92,2.15,3.0,3.75,2.2,3.13,3.75,2.17,3.26,3.96,FRA,1632.84423828,FRA,1571.17285156,61.67138671999987,]34 to 90]
F1,2017-11-05,St Etienne,Lyon,A,A,2017_2018,1.6666666666666667,0.3333333333333333,16.666666666666668,4.333333333333333,15.333333333333334,9.0,2.333333333333333,0.3333333333333333,2.6666666666666665,1.3333333333333333,13.0,7.0,13.333333333333334,3.6666666666666665,2.333333333333333,0.3333333333333333,2,4.2,3.39,1.95,4.1,3.5,1.91,4.0,3.3,1.9,3.89,3.79,1.98,4.0,3.5,1.91,4.0,3.6,1.95,3.51,3.49,2.23,FRA,1620.84619141,FRA,1746.67431641,-125.828125,]-134 to -78]
F1,2017-11-24,St Etienne,Strasbourg,D,D,2017_2018,1.0,0.0,18.0,3.6666666666666665,19.0,7.666666666666667,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,10.666666666666666,3.0,10.0,2.0,1.3333333333333333,0.6666666666666666,1,2.0,3.5,3.75,1.91,3.5,4.1,1.9,3.3,4.0,1.98,3.56,4.26,1.91,3.5,4.0,1.93,3.5,4.2,2.04,3.43,4.19,FRA,1589.7677002,FRA,1481.2232666,108.54443360000005,]90 to 146]
F1,2017-12-03,St Etienne,Nantes,D,H,2017_2018,0.6666666666666666,0.3333333333333333,15.333333333333334,4.0,20.33333333333333,6.0,2.333333333333333,0.3333333333333333,0.6666666666666666,0.0,9.333333333333334,0.6666666666666666,16.666666666666668,3.0,3.6666666666666665,0.3333333333333333,1,2.29,3.0,3.6,2.3,3.0,3.6,2.3,3.1,3.1,2.38,3.0,3.67,2.38,3.0,3.2,2.38,3.0,3.5,2.21,3.24,3.85,FRA,1575.36682129,FRA,1607.75463867,-32.387817380000115,]-78 to -22]
F1,2017-12-15,St Etienne,Monaco,A,A,2017_2018,1.0,0.6666666666666666,12.666666666666666,4.0,18.0,5.666666666666667,3.0,0.3333333333333333,1.0,0.0,12.0,3.333333333333333,13.0,3.6666666666666665,1.0,0.0,2,4.75,3.75,1.75,4.6,3.6,1.8,3.75,3.2,2.0,4.72,3.82,1.83,4.33,3.6,1.8,4.6,3.75,1.8,4.88,3.94,1.78,FRA,1555.30200195,FRA,1754.19458008,-198.89257812999995,]-247 to -190]
F1,2018-01-14,St Etienne,Toulouse,H,H,2017_2018,1.0,0.6666666666666666,10.0,4.333333333333333,14.333333333333334,5.333333333333333,3.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,11.0,3.333333333333333,16.333333333333332,4.333333333333333,3.0,0.0,1,2.1,3.0,4.0,2.2,3.2,3.5,2.2,3.1,3.3,2.25,3.17,3.76,2.3,3.1,3.3,2.2,3.2,3.7,2.15,3.34,3.83,FRA,1539.62475586,FRA,1523.8269043,15.797851560000026,]-22 to 34]
F1,2018-01-27,St Etienne,Caen,H,D,2017_2018,1.0,0.6666666666666666,9.666666666666666,4.0,14.333333333333334,4.333333333333333,2.0,0.3333333333333333,1.0,0.0,10.0,3.333333333333333,11.333333333333334,4.333333333333333,3.0,0.0,1,2.04,3.29,3.79,2.05,3.4,3.8,2.0,3.2,3.75,2.06,3.25,4.33,2.1,3.1,3.8,2.05,3.25,4.1,2.03,3.41,4.18,FRA,1529.31286621,FRA,1507.5690918,21.743774410000015,]-22 to 34]
F1,2018-02-09,St Etienne,Marseille,D,A,2017_2018,1.3333333333333333,0.6666666666666666,9.333333333333334,4.0,12.333333333333334,3.6666666666666665,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,16.333333333333332,4.666666666666667,17.333333333333332,5.333333333333333,2.333333333333333,0.0,2,4.33,3.6,1.85,4.0,3.6,1.85,3.9,3.35,1.9,4.33,3.75,1.89,4.0,3.75,1.85,4.3,3.75,1.85,3.89,3.5,2.07,FRA,1547.37255859,FRA,1715.97607422,-168.60351563000017,]-190 to -134]
F1,2018-03-03,St Etienne,Dijon,D,D,2017_2018,2.0,1.0,10.0,4.0,12.666666666666666,3.0,1.0,0.0,0.6666666666666666,0.6666666666666666,8.666666666666666,3.333333333333333,15.666666666666666,4.0,1.0,0.0,1,1.72,3.6,5.25,1.72,3.5,5.5,1.7,3.5,4.85,1.76,3.73,5.28,1.73,3.5,5.0,1.75,3.7,5.0,1.71,3.9,5.45,FRA,1569.80883789,FRA,1540.97912598,28.829711910000015,]-22 to 34]
F1,2018-03-18,St Etienne,Guingamp,H,H,2017_2018,2.0,1.0,10.666666666666666,4.666666666666667,11.333333333333334,4.333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,9.0,2.6666666666666665,11.666666666666666,3.0,2.0,0.0,1,1.72,3.5,5.5,1.72,3.5,5.5,1.8,3.4,4.35,1.73,3.65,5.77,1.73,3.5,5.0,1.73,3.6,5.5,1.77,3.64,5.38,FRA,1571.98864746,FRA,1529.58093262,42.407714839999926,]34 to 90]
F1,2018-04-06,St Etienne,Paris SG,D,H,2017_2018,2.0,1.0,12.0,5.333333333333333,12.666666666666666,5.666666666666667,0.6666666666666666,0.0,1.6666666666666667,0.3333333333333333,20.0,8.666666666666666,10.333333333333334,6.0,1.3333333333333333,0.0,2,9.0,5.5,1.33,8.75,5.25,1.34,9.0,5.0,1.3,8.68,5.58,1.37,8.5,5.0,1.33,9.5,5.5,1.33,7.64,5.19,1.43,FRA,1595.34020996,FRA,1912.65722656,-317.3170166,]-359 to -303]
F1,2018-04-22,St Etienne,Troyes,H,A,2017_2018,1.6666666666666667,1.0,15.0,6.0,10.333333333333334,8.666666666666666,1.0,0.0,0.3333333333333333,0.0,9.0,3.0,9.666666666666666,5.666666666666667,1.0,0.0,1,1.5,4.0,7.5,1.5,4.1,7.0,1.5,3.9,6.4,1.51,4.28,7.65,1.5,4.0,7.0,1.5,4.2,7.5,1.55,4.15,7.15,FRA,1615.27294922,FRA,1456.80810547,158.46484375,]146 to 202]
F1,2018-05-06,St Etienne,Bordeaux,A,A,2017_2018,1.6666666666666667,0.6666666666666666,16.666666666666668,5.666666666666667,8.666666666666666,8.333333333333334,1.0,0.0,1.6666666666666667,0.6666666666666666,10.0,3.6666666666666665,11.666666666666666,3.333333333333333,1.6666666666666667,0.0,1,2.0,3.29,4.0,1.95,3.3,4.33,2.0,3.2,3.8,2.03,3.52,4.02,2.05,3.2,3.8,2.05,3.4,3.75,2.06,3.42,4.04,FRA,1631.38964844,FRA,1605.31408691,26.07556152999996,]-22 to 34]
F1,2018-05-19,St Etienne,Lille,H,H,2017_2018,1.3333333333333333,0.6666666666666666,16.666666666666668,4.666666666666667,7.333333333333333,7.666666666666667,1.0,0.0,1.6666666666666667,0.6666666666666666,12.666666666666666,4.0,12.0,3.6666666666666665,2.0,0.3333333333333333,1,1.55,4.2,6.0,1.55,4.2,6.0,1.5,3.9,6.3,1.54,4.48,6.57,1.57,3.8,6.0,1.53,4.3,6.5,1.58,4.54,5.61,FRA,1610.52172852,FRA,1546.046875,64.4748535199999,]34 to 90]
F1,2018-08-11,St Etienne,Guingamp,H,H,2018_2019,2.6666666666666665,1.3333333333333333,16.0,5.333333333333333,7.666666666666667,6.333333333333333,1.0,0.0,1.3333333333333333,0.3333333333333333,13.0,4.0,10.666666666666666,5.0,1.0,0.0,1,1.8,3.5,4.75,1.85,3.4,4.6,1.8,3.4,4.35,1.84,3.65,4.81,1.8,3.6,4.4,1.83,3.6,4.6,1.84,3.53,5.03,FRA,1623.76245117,FRA,1561.53710938,62.22534179000013,]34 to 90]
F1,2018-09-02,St Etienne,Amiens,D,D,2018_2019,2.6666666666666665,1.6666666666666667,13.666666666666666,5.333333333333333,10.666666666666666,6.0,2.0,0.0,0.3333333333333333,0.3333333333333333,7.333333333333333,1.3333333333333333,14.0,3.333333333333333,1.3333333333333333,0.3333333333333333,1,1.61,3.75,6.0,1.62,3.75,6.0,1.65,3.8,5.4,1.65,3.85,6.32,1.62,3.8,5.5,1.65,3.75,6.0,1.65,3.6,7.15,FRA,1633.07043457,FRA,1543.41430664,89.65612793000014,]34 to 90]
F1,2018-09-22,St Etienne,Caen,H,A,2018_2019,2.333333333333333,1.3333333333333333,14.666666666666666,6.0,10.333333333333334,9.0,2.333333333333333,0.0,1.0,0.6666666666666666,5.666666666666667,2.333333333333333,12.0,3.0,2.0,0.3333333333333333,1,1.64,3.5,6.5,1.65,3.6,6.0,1.67,3.6,5.5,1.7,3.72,5.8,1.7,3.6,5.25,1.67,3.6,6.0,1.6,3.7,7.42,FRA,1620.10900879,FRA,1509.69628906,110.41271972999994,]90 to 146]
F1,2018-09-28,St Etienne,Monaco,H,H,2018_2019,1.3333333333333333,0.3333333333333333,17.666666666666668,6.0,9.333333333333334,9.666666666666666,2.6666666666666665,0.0,1.6666666666666667,0.0,12.666666666666666,4.333333333333333,15.333333333333334,4.333333333333333,1.6666666666666667,0.0,1,1.95,3.4,4.0,2.05,3.4,3.7,2.1,3.4,3.5,2.05,3.51,3.97,2.05,3.4,3.6,2.0,3.6,3.8,1.91,3.84,4.13,FRA,1632.57861328,FRA,1722.92041016,-90.34179688000017,]-134 to -78]
F1,2018-10-21,St Etienne,Rennes,D,D,2018_2019,1.3333333333333333,0.3333333333333333,19.33333333333333,5.666666666666667,7.333333333333333,9.666666666666666,1.6666666666666667,0.0,1.3333333333333333,0.3333333333333333,12.0,3.0,17.666666666666668,3.6666666666666665,1.3333333333333333,0.3333333333333333,1,2.14,3.2,3.75,2.25,3.2,3.4,2.2,3.3,3.45,2.23,3.32,3.64,2.2,3.2,3.4,2.25,3.3,3.4,2.41,3.31,3.25,FRA,1621.48876953,FRA,1611.93786621,9.550903319999861,]-22 to 34]
F1,2018-11-04,St Etienne,Angers,H,D,2018_2019,1.6666666666666667,0.6666666666666666,15.666666666666666,4.666666666666667,8.0,5.666666666666667,1.0,0.0,1.6666666666666667,1.6666666666666667,11.666666666666666,5.0,10.666666666666666,5.333333333333333,1.3333333333333333,0.0,1,1.95,3.3,4.2,2.0,3.4,3.9,2.05,3.35,3.8,2.0,3.58,4.06,2.0,3.5,3.7,2.0,3.4,4.0,1.83,3.54,5.06,FRA,1609.59838867,FRA,1531.78295898,77.81542968999997,]34 to 90]
F1,2018-11-10,St Etienne,Reims,H,H,2018_2019,2.333333333333333,1.3333333333333333,14.0,5.333333333333333,9.666666666666666,5.666666666666667,0.6666666666666666,0.0,1.0,0.6666666666666666,8.0,2.6666666666666665,13.666666666666666,2.333333333333333,1.3333333333333333,0.0,1,1.8,3.5,4.75,1.83,3.5,4.5,1.9,3.5,4.1,1.84,3.72,4.66,1.83,3.6,4.2,1.85,3.5,4.75,1.88,3.51,4.74,FRA,1604.05053711,FRA,1566.81237793,37.23815918000014,]34 to 90]
F1,2018-11-30,St Etienne,Nantes,H,D,2018_2019,2.333333333333333,1.6666666666666667,13.333333333333334,5.333333333333333,10.333333333333334,5.333333333333333,1.6666666666666667,0.0,1.0,0.6666666666666666,10.333333333333334,3.333333333333333,14.0,4.0,2.0,0.0,1,2.04,3.4,3.75,2.05,3.3,3.9,2.0,3.3,4.0,2.12,3.34,3.92,2.05,3.25,3.8,2.05,3.4,3.9,2.02,3.48,4.09,FRA,1614.92907715,FRA,1558.81225586,56.11682128999996,]34 to 90]
F1,2018-12-22,St Etienne,Dijon,H,H,2018_2019,3.0,1.3333333333333333,16.0,6.0,11.333333333333334,7.333333333333333,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,10.0,3.6666666666666665,16.666666666666668,4.333333333333333,2.333333333333333,0.0,1,1.53,4.33,6.0,1.5,4.25,6.75,1.5,4.45,6.1,1.53,4.58,6.2,1.47,4.4,6.5,1.5,4.4,7.0,1.58,4.22,6.14,FRA,1619.35571289,FRA,1491.37268066,127.98303222999994,]90 to 146]
F1,2019-01-16,St Etienne,Marseille,H,A,2018_2019,2.6666666666666665,1.0,16.0,6.0,13.0,6.0,2.6666666666666665,0.0,2.0,1.0,14.333333333333334,4.666666666666667,12.0,6.333333333333333,2.0,0.0,1,2.25,3.5,3.1,2.3,3.5,3.0,2.3,3.4,3.05,2.38,3.45,3.18,2.3,3.3,3.1,2.3,3.5,3.1,2.52,3.48,2.94,FRA,1631.77807617,FRA,1635.50732422,-3.729248050000024,]-22 to 34]
F1,2019-01-20,St Etienne,Lyon,A,H,2018_2019,2.6666666666666665,0.3333333333333333,15.0,6.0,14.0,5.666666666666667,1.6666666666666667,0.0,1.6666666666666667,0.0,16.666666666666668,4.333333333333333,9.666666666666666,6.0,1.6666666666666667,0.0,2,3.1,3.5,2.25,3.1,3.6,2.2,3.05,3.6,2.25,3.1,3.79,2.28,3.1,3.5,2.2,3.2,3.6,2.2,3.64,3.52,2.14,FRA,1638.61193848,FRA,1725.2935791,-86.68164062000005,]-134 to -78]
F1,2019-02-13,St Etienne,Strasbourg,H,H,2018_2019,2.0,0.6666666666666666,14.666666666666666,7.666666666666667,14.666666666666666,4.333333333333333,2.0,0.0,2.6666666666666665,1.0,11.0,4.666666666666667,11.0,4.666666666666667,1.3333333333333333,0.3333333333333333,1,1.95,3.3,4.0,2.0,3.4,3.9,2.0,3.4,3.85,2.02,3.57,3.96,2.0,3.4,3.75,2.0,3.5,3.9,1.83,3.55,5.02,FRA,1622.28552246,FRA,1567.55761719,54.727905270000065,]34 to 90]
F1,2019-02-17,St Etienne,Paris SG,A,D,2018_2019,1.6666666666666667,1.0,12.333333333333334,6.666666666666667,14.0,3.6666666666666665,0.6666666666666666,0.0,1.6666666666666667,0.3333333333333333,18.666666666666668,7.666666666666667,14.0,9.0,1.6666666666666667,0.0,2,5.25,4.33,1.6,5.25,4.1,1.62,4.9,4.3,1.63,5.11,4.41,1.65,5.25,4.2,1.6,5.4,4.33,1.6,5.81,4.54,1.57,FRA,1626.57165527,FRA,1920.84399414,-294.2723388699999,]-303 to -247]
F1,2019-03-10,St Etienne,Lille,A,D,2018_2019,1.0,1.0,12.333333333333334,5.666666666666667,12.333333333333334,3.6666666666666665,1.0,0.0,1.6666666666666667,0.6666666666666666,11.0,3.6666666666666665,10.333333333333334,4.0,1.6666666666666667,0.0,1,2.45,3.3,3.0,2.35,3.3,3.1,2.4,3.25,3.05,2.45,3.34,3.15,2.35,3.2,3.1,2.4,3.3,3.1,2.69,3.25,2.9,FRA,1626.47009277,FRA,1639.82397461,-13.353881839999985,]-22 to 34]
F1,2019-04-01,St Etienne,Nimes,H,D,2018_2019,0.6666666666666666,0.6666666666666666,9.666666666666666,3.0,9.666666666666666,5.333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.0,11.666666666666666,3.0,12.0,5.333333333333333,1.0,0.0,1,1.75,3.75,4.75,1.78,3.8,4.4,1.77,3.75,4.45,1.81,3.85,4.61,1.75,3.75,4.5,1.75,3.9,4.75,1.79,3.74,4.91,FRA,1622.95678711,FRA,1551.52062988,71.43615723000016,]34 to 90]
F1,2019-04-14,St Etienne,Bordeaux,H,D,2018_2019,0.6666666666666666,0.3333333333333333,10.666666666666666,4.0,8.333333333333334,6.0,2.6666666666666665,0.6666666666666666,0.3333333333333333,0.0,7.0,1.6666666666666667,15.666666666666666,1.6666666666666667,2.333333333333333,0.0,1,1.72,3.6,5.25,1.75,3.5,5.25,1.75,3.6,4.9,1.77,3.77,5.05,1.73,3.6,5.0,1.73,3.7,5.2,1.56,4.15,6.73,FRA,1626.07177734,FRA,1597.33508301,28.736694329999864,]-22 to 34]
F1,2019-04-28,St Etienne,Toulouse,H,H,2018_2019,1.6666666666666667,0.3333333333333333,11.666666666666666,5.333333333333333,10.0,7.333333333333333,3.0,0.6666666666666666,1.0,0.3333333333333333,9.666666666666666,2.333333333333333,16.666666666666668,3.333333333333333,1.6666666666666667,0.3333333333333333,1,1.5,4.0,6.5,1.53,4.1,6.5,1.5,4.35,6.3,1.5,4.66,6.65,1.47,4.33,6.5,1.5,4.33,7.0,1.5,4.37,7.39,FRA,1648.7175293,FRA,1517.34240723,131.3751220700001,]90 to 146]
F1,2019-05-10,St Etienne,Montpellier,A,D,2018_2019,2.333333333333333,1.0,14.0,7.333333333333333,12.333333333333334,6.0,2.0,0.0,1.6666666666666667,1.0,15.333333333333334,5.0,12.333333333333334,4.666666666666667,1.6666666666666667,0.0,1,1.75,3.8,4.75,1.75,3.75,4.75,1.73,3.9,4.6,1.75,3.85,5.04,1.7,3.8,4.75,1.73,4.0,4.8,1.8,3.79,4.82,FRA,1661.69372559,FRA,1620.7779541,40.91577149,]34 to 90]
F1,2019-05-18,St Etienne,Nice,H,H,2018_2019,1.6666666666666667,0.6666666666666666,14.666666666666666,6.0,13.666666666666666,8.0,2.0,0.3333333333333333,0.6666666666666666,0.0,9.0,3.333333333333333,11.0,2.6666666666666665,1.6666666666666667,0.0,1,1.57,4.0,6.0,1.6,4.2,5.25,1.6,4.15,5.5,1.6,4.28,5.84,1.6,4.0,5.5,1.6,4.1,5.75,1.65,4.15,5.46,FRA,1651.10668945,FRA,1600.90478516,50.2019042899999,]34 to 90]
F1,2019-08-18,St Etienne,Brest,D,A,2019_2020,1.6666666666666667,1.0,13.666666666666666,5.666666666666667,15.0,6.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,14.333333333333334,4.0,13.0,4.0,1.6666666666666667,0.0,1,1.61,3.75,6.0,1.62,4.0,5.5,1.65,3.95,5.3,1.63,3.99,5.94,1.6,3.8,5.8,1.62,4.0,5.75,1.64,3.91,6.05,FRA,1666.50952148,FRA,1510.79016113,155.71936035000022,]146 to 202]
F1,2019-09-15,St Etienne,Toulouse,D,A,2019_2020,1.3333333333333333,0.3333333333333333,15.333333333333334,5.0,14.666666666666666,5.666666666666667,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,9.666666666666666,2.0,12.666666666666666,4.333333333333333,1.0,0.0,1,1.61,4.0,5.5,1.67,3.9,5.25,1.7,3.8,5.0,1.67,4.14,5.22,1.63,3.9,5.25,1.62,3.9,5.75,1.63,4.2,5.54,FRA,1640.98022461,FRA,1510.81066895,130.16955566000001,]90 to 146]
F1,2019-09-25,St Etienne,Metz,A,A,2019_2020,2.0,0.6666666666666666,14.666666666666666,4.666666666666667,16.0,5.0,1.3333333333333333,0.0,0.3333333333333333,0.0,8.666666666666666,2.6666666666666665,11.666666666666666,3.6666666666666665,1.6666666666666667,0.0,1,1.8,3.5,4.75,1.78,3.6,4.75,1.77,3.6,4.65,1.81,3.7,4.83,1.78,3.6,4.6,1.75,3.6,4.8,2.01,3.42,4.2,FRA,1612.30688477,FRA,1505.31506348,106.99182128999996,]90 to 146]
F1,2019-10-06,St Etienne,Lyon,H,D,2019_2020,1.0,0.3333333333333333,16.0,4.0,14.333333333333334,7.0,2.6666666666666665,0.0,1.3333333333333333,1.0,12.333333333333334,5.0,11.666666666666666,3.0,2.0,0.3333333333333333,2,3.4,3.6,2.1,3.25,3.6,2.15,3.3,3.85,2.05,3.51,3.71,2.11,3.4,3.6,2.05,3.25,3.7,2.05,4.21,3.44,2.0,FRA,1613.54553223,FRA,1720.34326172,-106.79772949000017,]-134 to -78]
F1,2019-10-27,St Etienne,Amiens,D,H,2019_2020,1.0,0.3333333333333333,11.666666666666666,3.6666666666666665,13.333333333333334,7.333333333333333,2.6666666666666665,0.0,1.3333333333333333,0.6666666666666666,10.0,4.666666666666667,13.333333333333334,6.333333333333333,1.6666666666666667,0.0,1,1.83,3.5,4.5,1.83,3.6,4.5,1.87,3.55,4.3,1.88,3.53,4.65,1.85,3.4,4.4,1.8,3.5,4.4,2.34,3.25,3.39,FRA,1623.24865723,FRA,1519.57617188,103.67248534999999,]90 to 146]
F1,2019-11-03,St Etienne,Monaco,H,D,2019_2020,1.0,0.3333333333333333,12.0,2.6666666666666665,14.0,6.0,2.333333333333333,0.0,0.6666666666666666,0.3333333333333333,11.0,3.333333333333333,11.333333333333334,4.666666666666667,2.0,0.3333333333333333,2,2.9,3.25,2.5,2.8,3.5,2.45,2.8,3.5,2.45,2.94,3.54,2.46,2.8,3.6,2.35,2.8,3.4,2.38,3.09,3.45,2.4,FRA,1619.10266113,FRA,1574.76708984,44.33557128999996,]34 to 90]
F1,2019-11-24,St Etienne,Montpellier,D,D,2019_2020,1.3333333333333333,0.3333333333333333,11.0,3.333333333333333,14.333333333333334,4.0,1.3333333333333333,0.0,0.6666666666666666,0.0,10.666666666666666,2.333333333333333,14.333333333333334,5.666666666666667,1.3333333333333333,0.0,1,2.4,3.1,3.2,2.3,3.2,3.3,2.35,3.2,3.2,2.33,3.3,3.36,2.3,3.2,3.2,2.3,3.1,3.2,2.81,3.11,2.85,FRA,1630.92785645,FRA,1622.61755371,8.310302739999997,]-22 to 34]
F1,2019-12-04,St Etienne,Nice,H,H,2019_2020,1.0,0.3333333333333333,12.0,2.6666666666666665,16.0,2.6666666666666665,2.0,0.0,0.3333333333333333,0.0,10.666666666666666,4.666666666666667,10.666666666666666,4.666666666666667,3.0,0.6666666666666666,1,2.3,3.3,3.2,2.4,3.4,2.95,2.35,3.25,3.1,2.41,3.38,3.14,2.35,3.3,3.0,2.38,3.13,3.1,2.09,3.39,3.89,FRA,1611.47680664,FRA,1586.3034668,25.173339839999926,]-22 to 34]
F1,2019-12-15,St Etienne,Paris SG,A,A,2019_2020,1.6666666666666667,1.0,12.0,4.666666666666667,15.333333333333334,3.6666666666666665,2.0,0.0,2.0,0.6666666666666666,17.333333333333332,5.666666666666667,13.333333333333334,4.666666666666667,2.333333333333333,0.0,2,8.0,5.25,1.33,8.25,4.6,1.4,7.4,5.2,1.38,7.51,5.5,1.39,8.0,5.25,1.35,8.5,5.0,1.33,11.11,6.52,1.26,FRA,1611.04284668,FRA,1867.95397949,-256.91113281,]-303 to -247]
F1,2020-01-12,St Etienne,Nantes,A,A,2019_2020,1.3333333333333333,1.0,11.666666666666666,3.6666666666666665,12.333333333333334,4.666666666666667,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,10.666666666666666,4.333333333333333,15.333333333333334,5.666666666666667,2.0,0.0,1,2.5,3.0,3.1,2.45,3.1,3.1,2.55,3.0,3.05,2.63,3.07,3.06,2.55,3.0,3.0,2.45,2.9,3.13,2.54,3.1,3.15,FRA,1596.45739746,FRA,1573.93908691,22.518310550000024,]-22 to 34]
